cluster,id_texto,sil_texto
1,3543,-1.0
1,3544,-1.0
1,3545,-1.0
1,3546,-1.0
1,3547,-1.0
1,3548,-1.0
1,3549,-1.0
1,3550,-1.0
1,3555,-1.0
1,3557,-1.0
1,3558,-1.0
1,3560,-1.0
1,3561,-1.0
1,3564,-1.0
1,3565,-1.0
1,3566,-1.0
1,3568,-1.0
1,3570,-1.0
1,3573,-1.0
1,3574,-1.0
1,3575,-1.0
1,3576,-1.0
1,3578,-1.0
1,3581,-1.0
1,3582,-1.0
1,3583,-1.0
1,3584,-1.0
1,3585,-1.0
1,3589,-1.0
1,3590,-1.0
1,3591,-1.0
1,3592,-1.0
1,3594,-1.0
1,3595,-1.0
1,3596,-1.0
1,3598,-1.0
1,3599,-1.0
1,3600,-1.0
1,3602,-1.0
1,3603,-1.0
1,3604,-1.0
1,3605,-1.0
1,3609,-1.0
1,3610,-1.0
1,3611,-1.0
1,3613,-1.0
1,3614,-1.0
1,3615,-1.0
1,3616,-1.0
1,3617,-1.0
1,3618,-1.0
1,3619,-1.0
1,3620,-1.0
1,3621,-1.0
1,3622,-1.0
1,3623,-1.0
1,3624,-1.0
1,3625,-1.0
1,3626,-1.0
1,3627,-1.0
1,3628,-1.0
1,3630,-1.0
1,3631,-1.0
1,3632,-1.0
1,3633,-1.0
1,3634,-1.0
1,3635,-1.0
1,3636,-1.0
1,3637,-1.0
1,3638,-1.0
1,3639,-1.0
1,3640,-1.0
1,3641,-1.0
1,3642,-1.0
1,3643,-1.0
1,3644,-1.0
1,3645,-1.0
1,3646,-1.0
1,3647,-1.0
1,3648,-1.0
1,3649,-1.0
1,3651,-1.0
1,3652,-1.0
1,3653,-1.0
1,3654,-1.0
1,3655,-1.0
1,3656,-1.0
1,3657,-1.0
1,3658,-1.0
1,3659,-1.0
1,3660,-1.0
1,3661,-1.0
1,3662,-1.0
1,3663,-1.0
1,3664,-1.0
1,3665,-1.0
1,3666,-1.0
1,3667,-1.0
1,3668,-1.0
1,3670,-1.0
1,3671,-1.0
1,3673,-1.0
1,3674,-1.0
1,3675,-1.0
1,3677,-1.0
1,3678,-1.0
1,3680,-1.0
1,3681,-1.0
1,3682,-1.0
1,3683,-1.0
1,3684,-1.0
1,3685,-1.0
1,3687,-1.0
1,3688,-1.0
1,3690,-1.0
1,3691,-1.0
1,3692,-1.0
1,3693,-1.0
1,3694,-1.0
1,3695,-1.0
1,3696,-1.0
1,3697,-1.0
1,3700,-1.0
1,3702,-1.0
1,3704,-1.0
1,3705,-1.0
1,3706,-1.0
1,3709,-1.0
1,3712,-1.0
1,3713,-1.0
1,3714,-1.0
1,3716,-1.0
1,3717,-1.0
1,3718,-1.0
1,3719,-1.0
1,3720,-1.0
1,3722,-1.0
1,3723,-1.0
1,3724,-1.0
1,3727,-1.0
1,3728,-1.0
1,3729,-1.0
1,3730,-1.0
1,3733,-1.0
1,3735,-1.0
1,3736,-1.0
1,3737,-1.0
1,3738,-1.0
1,3739,-1.0
1,3742,-1.0
1,3743,-1.0
1,3745,-1.0
1,3746,-1.0
1,3747,-1.0
1,3748,-1.0
1,3749,-1.0
1,3750,-1.0
1,3751,-1.0
1,3752,-1.0
1,3753,-1.0
1,3754,-1.0
1,3755,-1.0
1,3756,-1.0
1,3757,-1.0
1,3759,-1.0
1,3761,-1.0
1,3762,-1.0
1,3763,-1.0
1,3764,-1.0
1,3765,-1.0
1,3767,-1.0
1,3768,-1.0
1,3769,-1.0
1,3770,-1.0
1,3771,-1.0
1,3772,-1.0
1,3773,-1.0
1,3774,-1.0
1,3775,-1.0
1,3776,-1.0
1,3777,-1.0
1,3778,-1.0
1,3779,-1.0
1,3781,-1.0
1,3782,-1.0
1,3783,-1.0
1,3784,-1.0
1,3785,-1.0
1,3786,-1.0
1,3787,-1.0
1,3788,-1.0
1,3789,-1.0
1,3790,-1.0
1,3791,-1.0
1,3792,-1.0
1,3793,-1.0
1,3794,-1.0
1,3795,-1.0
1,3796,-1.0
1,3797,-1.0
1,3799,-1.0
1,3800,-1.0
1,3801,-1.0
1,3802,-1.0
1,3804,-1.0
1,3805,-1.0
1,3807,-1.0
1,3808,-1.0
1,3809,-1.0
1,3810,-1.0
1,3811,-1.0
1,3812,-1.0
1,3813,-1.0
1,3814,-1.0
1,3815,-1.0
1,3817,-1.0
1,3818,-1.0
1,3820,-1.0
1,3821,-1.0
1,3822,-1.0
1,3823,-1.0
1,3824,-1.0
1,3825,-1.0
1,3826,-1.0
1,3827,-1.0
1,3829,-1.0
1,3830,-1.0
1,3831,-1.0
1,3833,-1.0
1,3835,-1.0
1,3837,-1.0
1,3838,-1.0
1,3839,-1.0
1,3840,-1.0
1,3841,-1.0
1,3843,-1.0
1,3844,-1.0
1,3847,-1.0
1,3848,-1.0
1,3849,-1.0
1,3850,-1.0
1,3851,-1.0
1,3852,-1.0
1,3853,-1.0
1,3854,-1.0
1,3855,-1.0
1,3856,-1.0
1,3857,-1.0
1,3858,-1.0
1,3859,-1.0
1,3861,-1.0
1,3862,-1.0
1,3863,-1.0
1,3866,-1.0
1,3867,-1.0
1,3868,-1.0
1,3870,-1.0
1,3871,-1.0
1,3872,-1.0
1,3873,-1.0
1,3874,-1.0
1,3875,-1.0
1,3876,-1.0
1,3877,-1.0
1,3879,-1.0
1,3880,-1.0
1,3881,-1.0
1,3882,-1.0
1,3883,-1.0
1,3884,-1.0
1,3885,-1.0
1,3886,-1.0
1,3887,-1.0
1,3888,-1.0
1,3889,-1.0
1,3891,-1.0
1,3892,-1.0
1,3893,-1.0
1,3894,-1.0
1,3895,-1.0
1,3896,-1.0
1,3897,-1.0
1,3898,-1.0
1,3899,-1.0
1,3900,-1.0
1,3901,-1.0
1,3902,-1.0
1,3903,-1.0
1,3904,-1.0
1,3905,-1.0
1,3906,-1.0
1,3907,-1.0
1,3908,-1.0
1,3909,-1.0
1,3910,-1.0
1,3911,-1.0
1,3912,-1.0
1,3913,-1.0
1,3914,-1.0
1,3916,-1.0
1,3917,-1.0
1,3918,-1.0
1,3919,-1.0
1,3920,-1.0
1,3922,-1.0
1,3923,-1.0
1,3931,-1.0
1,3933,-1.0
1,3934,-1.0
1,3935,-1.0
1,3936,-1.0
1,3937,-1.0
1,3938,-1.0
1,3939,-1.0
1,3940,-1.0
1,3941,-1.0
1,3942,-1.0
1,3943,-1.0
1,3945,-1.0
1,3946,-1.0
1,3947,-1.0
1,3948,-1.0
1,3949,-1.0
1,3950,-1.0
1,3951,-1.0
1,3952,-1.0
1,3953,-1.0
1,3954,-1.0
1,3955,-1.0
1,3957,-1.0
1,3958,-1.0
1,3960,-1.0
1,3961,-1.0
1,3962,-1.0
1,3963,-1.0
1,3966,-1.0
1,3967,-1.0
1,3968,-1.0
1,3969,-1.0
1,3970,-1.0
1,3971,-1.0
1,3972,-1.0
1,3973,-1.0
1,3976,-1.0
1,3977,-1.0
1,3978,-1.0
1,3979,-1.0
1,3980,-1.0
1,3981,-1.0
1,3982,-1.0
1,3983,-1.0
1,3985,-1.0
1,3986,-1.0
1,3987,-1.0
1,3988,-1.0
1,3991,-1.0
1,3992,-1.0
1,3993,-1.0
1,3994,-1.0
1,3995,-1.0
1,3996,-1.0
1,3997,-1.0
1,3998,-1.0
1,3999,-1.0
1,4000,-1.0
1,4001,-1.0
1,4003,-1.0
1,4004,-1.0
1,4005,-1.0
1,4006,-1.0
1,4007,-1.0
1,4009,-1.0
1,4010,-1.0
1,4011,-1.0
1,4013,-1.0
1,4014,-1.0
1,4015,-1.0
1,4016,-1.0
1,4017,-1.0
1,4018,-1.0
1,4019,-1.0
1,4022,-1.0
1,4023,-1.0
1,4024,-1.0
1,4026,-1.0
1,4027,-1.0
1,4029,-1.0
1,4031,-1.0
1,4032,-1.0
1,4033,-1.0
1,4034,-1.0
1,4035,-1.0
1,4037,-1.0
1,4038,-1.0
1,4039,-1.0
1,4040,-1.0
1,4042,-1.0
1,4043,-1.0
1,4044,-1.0
1,4045,-1.0
1,4046,-1.0
1,4047,-1.0
1,4048,-1.0
1,4050,-1.0
1,4051,-1.0
1,4052,-1.0
1,4053,-1.0
1,4054,-1.0
1,4056,-1.0
1,4058,-1.0
1,4059,-1.0
1,4060,-1.0
1,4061,-1.0
1,4062,-1.0
1,4063,-1.0
1,4064,-1.0
1,4066,-1.0
1,4069,-1.0
1,4070,-1.0
1,4072,-1.0
1,4073,-1.0
1,4074,-1.0
1,4075,-1.0
1,4076,-1.0
1,4077,-1.0
1,4078,-1.0
1,4079,-1.0
1,4080,-1.0
1,4081,-1.0
1,4082,-1.0
1,4085,-1.0
1,4086,-1.0
1,4087,-1.0
1,4088,-1.0
1,4089,-1.0
1,4090,-1.0
1,4091,-1.0
1,4092,-1.0
1,4093,-1.0
1,4094,-1.0
1,4095,-1.0
1,4096,-1.0
1,4097,-1.0
1,4099,-1.0
1,4101,-1.0
1,4102,-1.0
1,4103,-1.0
1,4104,-1.0
1,4105,-1.0
1,4106,-1.0
1,4107,-1.0
1,4108,-1.0
1,4109,-1.0
1,4110,-1.0
1,4111,-1.0
1,4112,-1.0
1,4113,-1.0
1,4114,-1.0
1,4115,-1.0
1,4116,-1.0
1,4117,-1.0
1,4118,-1.0
1,4119,-1.0
1,4120,-1.0
1,4121,-1.0
1,4122,-1.0
1,4123,-1.0
1,4124,-1.0
1,4125,-1.0
1,4126,-1.0
1,4127,-1.0
1,4128,-1.0
1,4129,-1.0
1,4130,-1.0
1,4132,-1.0
1,4133,-1.0
1,4134,-1.0
1,4135,-1.0
1,4136,-1.0
1,4137,-1.0
1,4139,-1.0
1,4140,-1.0
1,4141,-1.0
1,4142,-1.0
1,4143,-1.0
1,4144,-1.0
1,4145,-1.0
1,4146,-1.0
1,4147,-1.0
1,4148,-1.0
1,4149,-1.0
1,4150,-1.0
1,4151,-1.0
1,4152,-1.0
1,4153,-1.0
1,4155,-1.0
1,4156,-1.0
1,4157,-1.0
1,4158,-1.0
1,4159,-1.0
1,4160,-1.0
1,4161,-1.0
1,4162,-1.0
1,4164,-1.0
1,4165,-1.0
1,4167,-1.0
1,4169,-1.0
1,4171,-1.0
1,4172,-1.0
1,4174,-1.0
1,4175,-1.0
1,4176,-1.0
1,4177,-1.0
1,4178,-1.0
1,4179,-1.0
1,4180,-1.0
1,4182,-1.0
1,4183,-1.0
1,4184,-1.0
1,4185,-1.0
1,4186,-1.0
1,4187,-1.0
1,4188,-1.0
1,4189,-1.0
1,4190,-1.0
1,4191,-1.0
1,4192,-1.0
1,4193,-1.0
1,4195,-1.0
1,4196,-1.0
1,4197,-1.0
1,4198,-1.0
1,4200,-1.0
1,4201,-1.0
1,4204,-1.0
1,4205,-1.0
1,4206,-1.0
1,4207,-1.0
1,4208,-1.0
1,4209,-1.0
1,4210,-1.0
1,4211,-1.0
1,4212,-1.0
1,4213,-1.0
1,4215,-1.0
1,4217,-1.0
1,4218,-1.0
1,4219,-1.0
1,4220,-1.0
1,4221,-1.0
1,4222,-1.0
1,4223,-1.0
1,4224,-1.0
1,4225,-1.0
1,4226,-1.0
1,4227,-1.0
1,4228,-1.0
1,4231,-1.0
1,4232,-1.0
1,4233,-1.0
1,4234,-1.0
1,4235,-1.0
1,4236,-1.0
1,4237,-1.0
1,4238,-1.0
1,4239,-1.0
1,4240,-1.0
1,4241,-1.0
1,4242,-1.0
1,4243,-1.0
1,4244,-1.0
1,4245,-1.0
1,4246,-1.0
1,4247,-1.0
1,4248,-1.0
1,4249,-1.0
1,4250,-1.0
1,4252,-1.0
1,4253,-1.0
1,4254,-1.0
1,4255,-1.0
1,4256,-1.0
1,4257,-1.0
1,4258,-1.0
1,4259,-1.0
1,4260,-1.0
1,4263,-1.0
1,4264,-1.0
1,4265,-1.0
1,4266,-1.0
1,4267,-1.0
1,4268,-1.0
1,4270,-1.0
1,4271,-1.0
1,4272,-1.0
1,4273,-1.0
1,4274,-1.0
1,4275,-1.0
1,4276,-1.0
1,4278,-1.0
1,4279,-1.0
1,4283,-1.0
1,4284,-1.0
1,4286,-1.0
1,4287,-1.0
1,4289,-1.0
1,4290,-1.0
1,4292,-1.0
1,4293,-1.0
1,4294,-1.0
1,4295,-1.0
1,4296,-1.0
1,4297,-1.0
1,4298,-1.0
1,4300,-1.0
1,4301,-1.0
1,4302,-1.0
1,4303,-1.0
1,4304,-1.0
1,4305,-1.0
1,4307,-1.0
1,4309,-1.0
1,4310,-1.0
1,4311,-1.0
1,4313,-1.0
1,4314,-1.0
1,4315,-1.0
1,4316,-1.0
1,4318,-1.0
1,4319,-1.0
1,4320,-1.0
1,4322,-1.0
1,4323,-1.0
1,4324,-1.0
1,4325,-1.0
1,4326,-1.0
1,4330,-1.0
1,4331,-1.0
1,4332,-1.0
1,4334,-1.0
1,4335,-1.0
1,4336,-1.0
1,4337,-1.0
1,4339,-1.0
1,4340,-1.0
1,4341,-1.0
1,4342,-1.0
1,4343,-1.0
1,4344,-1.0
1,4345,-1.0
1,4346,-1.0
1,4347,-1.0
1,4348,-1.0
1,4349,-1.0
1,4350,-1.0
1,4351,-1.0
1,4354,-1.0
1,4355,-1.0
1,4356,-1.0
1,4357,-1.0
1,4360,-1.0
1,4362,-1.0
1,4364,-1.0
1,4365,-1.0
1,4367,-1.0
1,4369,-1.0
1,4372,-1.0
1,4373,-1.0
1,4374,-1.0
1,4377,-1.0
1,4378,-1.0
1,4380,-1.0
1,4381,-1.0
1,4382,-1.0
1,4383,-1.0
1,4386,-1.0
1,4391,-1.0
1,4392,-1.0
1,4394,-1.0
1,4396,-1.0
1,4397,-1.0
1,4398,-1.0
1,4400,-1.0
1,4401,-1.0
1,4402,-1.0
1,4404,-1.0
1,4405,-1.0
1,4406,-1.0
1,4408,-1.0
1,4410,-1.0
1,4411,-1.0
1,4412,-1.0
1,4413,-1.0
1,4414,-1.0
1,4415,-1.0
1,4416,-1.0
1,4417,-1.0
1,4418,-1.0
1,4419,-1.0
1,4420,-1.0
1,4421,-1.0
1,4422,-1.0
1,4423,-1.0
1,4424,-1.0
1,4425,-1.0
1,4426,-1.0
1,4428,-1.0
1,4429,-1.0
1,4430,-1.0
1,4431,-1.0
1,4432,-1.0
1,4433,-1.0
1,4434,-1.0
1,4435,-1.0
1,4436,-1.0
1,4437,-1.0
1,4440,-1.0
1,4442,-1.0
1,4443,-1.0
1,4444,-1.0
1,4446,-1.0
1,4447,-1.0
1,4448,-1.0
1,4449,-1.0
1,4450,-1.0
1,4451,-1.0
1,4452,-1.0
1,4453,-1.0
1,4455,-1.0
1,4456,-1.0
1,4458,-1.0
1,4460,-1.0
1,4462,-1.0
1,4463,-1.0
1,4465,-1.0
1,4466,-1.0
1,4467,-1.0
1,4468,-1.0
1,4470,-1.0
1,4471,-1.0
1,4472,-1.0
1,4473,-1.0
1,4474,-1.0
1,4475,-1.0
1,4476,-1.0
1,4477,-1.0
1,4478,-1.0
1,4479,-1.0
1,4480,-1.0
1,4481,-1.0
1,4482,-1.0
1,4483,-1.0
1,4484,-1.0
1,4485,-1.0
1,4486,-1.0
1,4487,-1.0
1,4489,-1.0
1,4490,-1.0
1,4491,-1.0
1,4493,-1.0
1,4494,-1.0
1,4496,-1.0
1,4497,-1.0
1,4498,-1.0
1,4501,-1.0
1,4502,-1.0
1,4503,-1.0
1,4504,-1.0
1,4506,-1.0
1,4507,-1.0
1,4508,-1.0
1,4509,-1.0
1,4510,-1.0
1,4511,-1.0
1,4512,-1.0
1,4513,-1.0
1,4514,-1.0
1,4515,-1.0
1,4518,-1.0
1,4519,-1.0
1,4521,-1.0
1,4523,-1.0
1,4524,-1.0
1,4525,-1.0
1,4526,-1.0
1,4529,-1.0
1,4530,-1.0
1,4531,-1.0
1,4532,-1.0
1,4534,-1.0
1,4535,-1.0
1,4536,-1.0
1,4537,-1.0
1,4538,-1.0
1,4539,-1.0
1,4540,-1.0
1,4541,-1.0
1,4542,-1.0
1,4543,-1.0
1,4544,-1.0
1,4545,-1.0
1,4547,-1.0
1,4548,-1.0
1,4549,-1.0
1,4550,-1.0
1,4551,-1.0
1,4553,-1.0
1,4554,-1.0
1,4555,-1.0
1,4556,-1.0
1,4557,-1.0
1,4558,-1.0
1,4559,-1.0
1,4560,-1.0
1,4561,-1.0
1,4562,-1.0
1,4564,-1.0
1,4566,-1.0
1,4568,-1.0
1,4571,-1.0
1,4572,-1.0
1,4575,-1.0
1,4576,-1.0
1,4577,-1.0
1,4579,-1.0
1,4580,-1.0
1,4581,-1.0
1,4582,-1.0
1,4584,-1.0
1,4585,-1.0
1,4586,-1.0
1,4587,-1.0
1,4588,-1.0
1,4589,-1.0
1,4590,-1.0
1,4591,-1.0
1,4593,-1.0
1,4594,-1.0
1,4596,-1.0
1,4597,-1.0
1,4598,-1.0
1,4599,-1.0
1,4600,-1.0
1,4602,-1.0
1,4603,-1.0
1,4604,-1.0
1,4605,-1.0
1,4606,-1.0
1,4607,-1.0
1,4608,-1.0
1,4609,-1.0
1,4610,-1.0
1,4611,-1.0
1,4613,-1.0
1,4615,-1.0
1,4619,-1.0
1,4620,-1.0
1,4621,-1.0
1,4623,-1.0
1,4624,-1.0
1,4626,-1.0
1,4627,-1.0
1,4628,-1.0
1,4629,-1.0
1,4630,-1.0
1,4631,-1.0
1,4632,-1.0
1,4633,-1.0
1,4635,-1.0
1,4637,-1.0
1,4638,-1.0
1,4639,-1.0
1,4640,-1.0
1,4641,-1.0
1,4642,-1.0
1,4643,-1.0
1,4644,-1.0
1,4647,-1.0
1,4648,-1.0
1,4649,-1.0
1,4650,-1.0
1,4651,-1.0
1,4652,-1.0
1,4653,-1.0
1,4654,-1.0
1,4656,-1.0
1,4657,-1.0
1,4658,-1.0
1,4659,-1.0
1,4660,-1.0
1,4661,-1.0
1,4662,-1.0
1,4663,-1.0
1,4664,-1.0
1,4665,-1.0
1,4666,-1.0
1,4667,-1.0
1,4668,-1.0
1,4669,-1.0
1,4672,-1.0
1,4673,-1.0
1,4674,-1.0
1,4675,-1.0
1,4676,-1.0
1,4677,-1.0
1,4678,-1.0
1,4679,-1.0
1,4680,-1.0
1,4681,-1.0
1,4682,-1.0
1,4683,-1.0
1,4684,-1.0
1,4685,-1.0
1,4686,-1.0
1,4687,-1.0
1,4688,-1.0
1,4689,-1.0
1,4690,-1.0
1,4692,-1.0
1,4693,-1.0
1,4694,-1.0
1,4695,-1.0
1,4696,-1.0
1,4697,-1.0
1,4698,-1.0
1,4699,-1.0
1,4700,-1.0
1,4702,-1.0
1,4703,-1.0
1,4704,-1.0
1,4705,-1.0
1,4706,-1.0
1,4707,-1.0
1,4708,-1.0
1,4709,-1.0
1,4710,-1.0
1,4711,-1.0
1,4712,-1.0
1,4713,-1.0
1,4714,-1.0
1,4715,-1.0
1,4716,-1.0
1,4717,-1.0
1,4718,-1.0
1,4719,-1.0
1,4720,-1.0
1,4721,-1.0
1,4722,-1.0
1,4723,-1.0
1,4724,-1.0
1,4725,-1.0
1,4726,-1.0
1,4728,-1.0
1,4729,-1.0
1,4730,-1.0
1,4731,-1.0
1,4732,-1.0
1,4734,-1.0
1,4735,-1.0
1,4736,-1.0
1,4737,-1.0
1,4740,-1.0
1,4741,-1.0
1,4742,-1.0
1,4743,-1.0
1,4744,-1.0
1,4745,-1.0
1,4747,-1.0
1,4748,-1.0
1,4749,-1.0
1,4751,-1.0
1,4752,-1.0
1,4753,-1.0
1,4756,-1.0
1,4758,-1.0
1,4759,-1.0
1,4761,-1.0
1,4762,-1.0
1,4763,-1.0
1,4764,-1.0
1,4765,-1.0
1,4766,-1.0
1,4767,-1.0
1,4768,-1.0
1,4769,-1.0
1,4771,-1.0
1,4772,-1.0
1,4773,-1.0
1,4776,-1.0
1,4777,-1.0
1,4778,-1.0
1,4779,-1.0
1,4781,-1.0
1,4783,-1.0
1,4784,-1.0
1,4785,-1.0
1,4786,-1.0
1,4788,-1.0
1,4789,-1.0
1,4790,-1.0
1,4791,-1.0
1,4792,-1.0
1,4793,-1.0
1,4794,-1.0
1,4795,-1.0
1,4796,-1.0
1,4797,-1.0
1,4798,-1.0
1,4799,-1.0
1,4802,-1.0
1,4803,-1.0
1,4804,-1.0
1,4806,-1.0
1,4807,-1.0
1,4808,-1.0
1,4809,-1.0
1,4810,-1.0
1,4811,-1.0
1,4812,-1.0
1,4813,-1.0
1,4815,-1.0
1,4817,-1.0
1,4818,-1.0
1,4819,-1.0
1,4820,-1.0
1,4821,-1.0
1,4822,-1.0
1,4823,-1.0
1,4824,-1.0
1,4825,-1.0
1,4826,-1.0
1,4827,-1.0
1,4828,-1.0
1,4829,-1.0
1,4830,-1.0
1,4831,-1.0
1,4832,-1.0
1,4833,-1.0
1,4834,-1.0
1,4835,-1.0
1,4836,-1.0
1,4837,-1.0
1,4838,-1.0
1,4839,-1.0
1,4840,-1.0
1,4843,-1.0
1,4844,-1.0
1,4845,-1.0
1,4846,-1.0
1,4848,-1.0
1,4849,-1.0
1,4850,-1.0
1,4851,-1.0
1,4852,-1.0
1,4853,-1.0
1,4854,-1.0
1,4855,-1.0
1,4856,-1.0
1,4857,-1.0
1,4858,-1.0
1,4859,-1.0
1,4860,-1.0
1,4862,-1.0
1,4863,-1.0
1,4864,-1.0
1,4866,-1.0
1,4867,-1.0
1,4868,-1.0
1,4869,-1.0
1,4870,-1.0
1,4872,-1.0
1,4873,-1.0
1,4874,-1.0
1,4875,-1.0
1,4876,-1.0
1,4879,-1.0
1,4880,-1.0
1,4881,-1.0
1,4882,-1.0
1,4884,-1.0
1,4885,-1.0
1,4887,-1.0
1,4888,-1.0
1,4892,-1.0
1,4894,-1.0
1,4895,-1.0
1,4896,-1.0
1,4897,-1.0
1,4898,-1.0
1,4899,-1.0
1,4900,-1.0
1,4901,-1.0
1,4903,-1.0
1,4905,-1.0
1,4907,-1.0
1,4911,-1.0
1,4912,-1.0
1,4913,-1.0
1,4914,-1.0
1,4917,-1.0
1,4918,-1.0
1,4919,-1.0
1,4920,-1.0
1,4921,-1.0
1,4922,-1.0
1,4923,-1.0
1,4924,-1.0
1,4925,-1.0
1,4926,-1.0
1,4928,-1.0
1,4929,-1.0
1,4930,-1.0
1,4931,-1.0
1,4933,-1.0
1,4935,-1.0
1,4937,-1.0
1,4938,-1.0
1,4939,-1.0
1,4940,-1.0
1,4942,-1.0
1,4945,-1.0
1,4946,-1.0
1,4948,-1.0
1,4949,-1.0
1,4950,-1.0
1,4951,-1.0
1,4952,-1.0
1,4953,-1.0
1,4954,-1.0
1,4955,-1.0
1,4956,-1.0
1,4957,-1.0
1,4958,-1.0
1,4959,-1.0
1,4960,-1.0
1,4962,-1.0
1,4964,-1.0
1,4965,-1.0
1,4967,-1.0
1,4970,-1.0
1,4971,-1.0
1,4972,-1.0
1,4973,-1.0
1,4974,-1.0
1,4976,-1.0
1,4977,-1.0
1,4979,-1.0
1,4980,-1.0
1,4981,-1.0
1,4982,-1.0
1,4984,-1.0
1,4985,-1.0
1,4986,-1.0
1,4987,-1.0
1,4988,-1.0
1,4989,-1.0
1,4990,-1.0
1,4991,-1.0
1,4992,-1.0
1,4993,-1.0
1,4995,-1.0
1,4996,-1.0
1,4997,-1.0
1,4998,-1.0
1,4999,-1.0
1,5000,-1.0
1,5001,-1.0
1,5002,-1.0
1,5003,-1.0
1,5004,-1.0
1,5005,-1.0
1,5006,-1.0
1,5007,-1.0
1,5008,-1.0
1,5009,-1.0
1,5010,-1.0
1,5011,-1.0
1,5013,-1.0
1,5014,-1.0
1,5016,-1.0
1,5017,-1.0
1,5018,-1.0
1,5019,-1.0
1,5020,-1.0
1,5021,-1.0
1,5022,-1.0
1,5023,-1.0
1,5024,-1.0
1,5025,-1.0
1,5027,-1.0
1,5028,-1.0
1,5029,-1.0
1,5030,-1.0
1,5031,-1.0
1,5033,-1.0
1,5034,-1.0
1,5036,-1.0
1,5037,-1.0
1,5039,-1.0
1,5040,-1.0
1,5041,-1.0
1,5042,-1.0
1,5043,-1.0
1,5044,-1.0
1,5046,-1.0
1,5047,-1.0
1,5048,-1.0
1,5050,-1.0
1,5052,-1.0
1,5053,-1.0
1,5054,-1.0
1,5055,-1.0
1,5056,-1.0
1,5057,-1.0
1,5058,-1.0
1,5059,-1.0
1,5061,-1.0
1,5063,-1.0
1,5064,-1.0
1,5065,-1.0
1,5068,-1.0
1,5069,-1.0
1,5071,-1.0
1,5072,-1.0
1,5073,-1.0
1,5074,-1.0
1,5076,-1.0
1,5077,-1.0
1,5078,-1.0
1,5079,-1.0
1,5080,-1.0
1,5081,-1.0
1,5082,-1.0
1,5083,-1.0
1,5084,-1.0
1,5085,-1.0
1,5086,-1.0
1,5087,-1.0
1,5088,-1.0
1,5089,-1.0
1,5090,-1.0
1,5091,-1.0
1,5092,-1.0
1,5093,-1.0
1,5094,-1.0
1,5095,-1.0
1,5096,-1.0
1,5097,-1.0
1,5098,-1.0
1,5100,-1.0
1,5101,-1.0
1,5104,-1.0
1,5105,-1.0
1,5107,-1.0
1,5108,-1.0
1,5110,-1.0
1,5111,-1.0
1,5112,-1.0
1,5113,-1.0
1,5114,-1.0
1,5115,-1.0
1,5116,-1.0
1,5117,-1.0
1,5119,-1.0
1,5120,-1.0
1,5122,-1.0
1,5123,-1.0
1,5124,-1.0
1,5125,-1.0
1,5126,-1.0
1,5127,-1.0
1,5129,-1.0
1,5130,-1.0
1,5131,-1.0
1,5132,-1.0
1,5133,-1.0
1,5135,-1.0
1,5137,-1.0
1,5138,-1.0
1,5140,-1.0
1,5141,-1.0
1,5142,-1.0
1,5143,-1.0
1,5144,-1.0
1,5146,-1.0
1,5147,-1.0
1,5149,-1.0
1,5150,-1.0
1,5151,-1.0
1,5152,-1.0
1,5153,-1.0
1,5155,-1.0
1,5156,-1.0
1,5157,-1.0
1,5158,-1.0
1,5159,-1.0
1,5160,-1.0
1,5161,-1.0
1,5162,-1.0
1,5163,-1.0
1,5164,-1.0
1,5165,-1.0
1,5166,-1.0
1,5167,-1.0
1,5169,-1.0
1,5170,-1.0
1,5171,-1.0
1,5172,-1.0
1,5173,-1.0
1,5175,-1.0
1,5177,-1.0
1,5178,-1.0
1,5180,-1.0
1,5182,-1.0
1,5183,-1.0
1,5184,-1.0
1,5187,-1.0
1,5188,-1.0
1,5189,-1.0
1,5191,-1.0
1,5192,-1.0
1,5193,-1.0
1,5194,-1.0
1,5196,-1.0
1,5199,-1.0
1,5204,-1.0
1,5205,-1.0
1,5206,-1.0
1,5210,-1.0
1,5211,-1.0
1,5215,-1.0
1,5216,-1.0
1,5218,-1.0
1,5219,-1.0
1,5220,-1.0
1,5221,-1.0
1,5222,-1.0
1,5223,-1.0
1,5224,-1.0
1,5225,-1.0
1,5226,-1.0
1,5227,-1.0
1,5228,-1.0
1,5229,-1.0
1,5230,-1.0
1,5233,-1.0
1,5234,-1.0
1,5235,-1.0
1,5236,-1.0
1,5237,-1.0
1,5238,-1.0
1,5239,-1.0
1,5240,-1.0
1,5241,-1.0
1,5242,-1.0
1,5243,-1.0
1,5244,-1.0
1,5245,-1.0
1,5246,-1.0
1,5248,-1.0
1,5250,-1.0
1,5251,-1.0
1,5252,-1.0
1,5253,-1.0
1,5254,-1.0
1,5255,-1.0
1,5256,-1.0
1,5257,-1.0
1,5258,-1.0
1,5259,-1.0
1,5260,-1.0
1,5261,-1.0
1,5263,-1.0
1,5264,-1.0
1,5266,-1.0
1,5267,-1.0
1,5268,-1.0
1,5269,-1.0
1,5270,-1.0
1,5271,-1.0
1,5272,-1.0
1,5273,-1.0
1,5274,-1.0
1,5275,-1.0
1,5276,-1.0
1,5277,-1.0
1,5278,-1.0
1,5279,-1.0
1,5280,-1.0
1,5281,-1.0
1,5282,-1.0
1,5283,-1.0
1,5284,-1.0
1,5285,-1.0
1,5286,-1.0
1,5287,-1.0
1,5288,-1.0
1,5289,-1.0
